reco_id_curr,target
ef2e65ebc85f99b1b2ef0c228dc67054,0.0
9bd339cecf717bf387d0f442b0405943,0.0013542351
c0cbb8633846a9ef574870868c521606,0.466072
96ed0125bc0d46172ab477587feaa82c,0.0838213
b26312fc38117d24dfb34dd07521a79a,0.0
0dde4f06489f98551cebeed507aea149,4.5400422e-05
3a8ac8822207484e6ba02356d89c9172,9.017498e-08
05be809badb3860017c64c5fded3acc6,3.453645e-36
eeee48eeb3cdcb8a048d3e846bcdb361,0.21342202
12035786f24b7013b1406e381ff8365e,3.95392e-09
5937dd6e1ef0a692f1d89bb65f63eb68,0.0
400d576900a28642626057a433e49864,0.8980402
79fe404074b4e05e622d7b5ceceafd2e,0.001034903
5c948596cbf9a5b85faf21ddcb64b1b2,9.945618e-08
d26fcc3e918ce0cb75aa5169624905b9,0.007215371
409fcc301d3d1b86028b5ccd94a65844,8.0964816e-17
4b8068e769fd0d8cb246e1d0dc1c3dc9,5.0813146e-08
a0086ce1bcc773c2c5b3162a75c13385,5.3919626e-07
fe730a4c542b0f15f98433392f3b11b1,4.0333083e-18
951cc306b3e90a203fa40bfee8f21345,4.5219436e-22
447f4ac85613d3aa74cc959cda6b1e10,1.2762509e-23
6a9dbd53f8da96e923856fc0ff210363,2.1174336e-25
d6308c55430f4ae7732407e1ea0b530a,1.230942e-21
a5a66a73e3b1bbd90bf94760fe31ecda,0.041062012
4c649447db2fd7f8aea8bb4633f056e7,0.0
e9b87f858f90de07141712cdbd549eff,6.772538e-23
dca78b7d29fea82f2eebd4605434cbbb,0.61038667
d149b11950e5539f3e5c8ba0d9ea6fcf,1.4535441e-14
e21fa7d52d6547ef73b0f5dfd473bc8e,8.04211e-06
80bcc98e6518754f58d9b13138996c78,0.055995982
dcdfa48a77fd3c4404df99fa246c851b,7.1437065e-16
1c0c72ca96e372fc015772baf16baebb,0.0
ef9043f067e77448821392e08842c9a9,0.013208526
b3ce5e7523a930aae5049bfb37b08251,2.5243515e-21
a57946db53cb831606cb5d7bd4719e6b,0.07696744
c3481894ab3564ad97f17e024205fd68,6.344229e-15
32e0a18fb35892a696a8c8f8fb791c77,0.0
049b8c570e6cc662b4a3d7e3c86e236f,0.0
659486a0486cadf55a9ab00ba57d4a49,2.121403e-06
28c48bc6b1dbef56040c017196eb7db2,5.5940703e-36
d6b61b779d716b663ac4081ff80cdbd0,0.061816335
4467465d96ce3ef592d53888b9f29970,0.6913561
094485a038a5c33161589ad6c7bbc09a,1.0091818e-06
87a65c7f6cd468077a130ac980618ace,0.0001215704
d684b9d353e2635833ded72f35358d59,0.5789306
114c7b793d3e612078339cce82dd13a9,0.0
a613d20807ab1699d07446e7925e1d1e,5.455271e-31
f38a9c5eb2ff2d163aaa67977367c319,1.085264e-19
c7c6e10051d718f281e353bf6521058d,0.91280025
98ad7a07b2d2aadf89c1dfc3a9d2e82f,0.0
f4b43050d79b53e386a05eece036e66d,0.0
620e6cd3348baeab72c56c0629cdbe67,0.41432446
690c019cbb42195258b771cfceba298e,0.9147832
fc5529727ea5ba50dd6b8e3a8a612f65,0.00070628175
352cc6d853ec8c8c49413e8a41c43332,4.5919916e-17
31b0c499430f1f6826df8bc64acc8e26,0.0
2f7343fee67fdc03647b96d9bce33a1a,0.0
8e30429e45ca0c6376613084d7dbaffd,6.980768e-19
bf7927db9468ce785750628af6e17e1f,3.0037395e-10
24191ae0e9ffed25b5c45dced9bebf68,0.22650217
010978c0f5f7acd0d3de5259b42d7efd,0.0
c846ed9207ac99f11fb1e70a54b60c47,1.9431724e-15
05ccec356c25bddbacceeeeca6085201,0.064350106
c12b005fc781067fa48d7ba1ee3db39e,0.012180464
e305c96656327076dc69dfde0746e45b,0.50621724
deadc369fd97aa41acd7cad6971839e8,0.0
8a76956ff2689230eaecf5507c8d4ac0,2.3954973e-18
5fbb217ec4488f5badfd9522537890f2,0.008464511
94ab5feb144cb16a58f1feb1fa6d930f,0.0
f7dee7091686c1ee8da6a2c40bf60f39,1.9554183e-16
1c821f44bc215cbf9eaae4dbe88ac998,0.0031853653
241ecd05d7332c5e684023de7591b5e9,0.1791226
1cb66602e4065387b643f6ab90001b47,4.843836e-05
35f95e27ab76f62e68e4224c85dfff15,0.2670453
a2133d7d2b6304e6c31eb5b1b8f84c06,0.0
fd471edeb71000825a5ca7a313c44b35,0.9980205
6cf2e0c33b40fb629e5d125db7d54263,0.0
36a927496bc0181fec94207ed1a24206,1.6432479e-07
ce6ea5b5dc35124ab6b011ddf8481294,0.0
157a060eb21899e4c5ec415f3749dc66,0.7987222
fbe82c4fa52eccab470f74fbd581fda7,0.0042754207
7963226580f4b70bff3bd057559027bc,0.35906127
f508d4fdccc9eae07fee84394e42c438,1.5913004e-12
0dbd9edd3eca83e3785e13c50e4cb4e2,1.7812877e-07
94e8d42b60bd99cbe04720c8a4c1a8a5,0.001823914
0bb7e7ccaa509253427b92d6b2e01e43,3.26711e-09
2367722b223808061d02588b4929c303,0.72329146
43be2885a580f00294b85f3160d4a7b9,0.0
ad9a7590335d28676953efa933a4938c,0.025285898
bc31a84fedbf8198e908f355ab9c0ee0,0.3064701
06e087dde5ec3aefb85823e7b3e7a52c,0.23100004
0cb7dc6e02adccc98ea54c7e8b2aae70,3.0743574e-16
a352eba0e3afc1a26fdea9050362c0de,3.919328e-05
796e24aff967836463a37e0901c53e9e,7.7800736e-25
7b7802520e17c16ba705dc4a248520f8,0.9450707
656053e043d18d97120aebbcd76caa3a,0.0006347301
cfc2961a26784fcc6702c7a22243d21b,9.582125e-22
1200cc678dce697633576f9941994baa,8.140777e-15
71525a91a2b9b64f0105b7b7f531bd36,0.09837004
a9de4f0f8609682d611023419b097ed2,0.00045110803
4db2aff91888b64ffde8ed54714d2d73,3.4803023e-09
e442e75a1555d2ac5e4e649cb44e1be6,8.023796e-17
41c754b97cc34597b784d518d619e2f0,0.0
3f3e4ae5f54f69f6e812de801b587b79,4.9272585e-17
041480730fefc966ff97b991bdb7da6c,0.7999495
588e9feaa2c792cc7c72e66c4b233353,0.0
a13cb2721941ece63dd674f0f9a9f361,1.5119133e-11
01c401bb1b2ba502df5a854be02ea4e9,0.00032933944
3de7a0eaf06ef59b5d48eb8692f991d7,0.0628875
c2bc4e61a746e5a76548e4020c4d7f63,5.5286453e-28
2a97b7d5c2fba6d4158a549e1853cb9d,0.53971684
770513c1a4fb55757e6a779e78c93380,0.00045779048
e92af4ca8326bbff83f09932f1719f41,2.4239765e-07
8beb21c1764146298fbe21ab6b2370e5,6.209111e-18
ffea57e3aeb8fb4b56880140a15442bf,0.5949278
00bfd45acebcc9f1b5db49bc1ddc3195,0.8334178
cd19a908236ee2db82087eaa32d6bcdb,0.0
381f86c155f64ba4f83a5cfc6717aa1c,1.4431734e-05
ad0b63a17349b3cda49165d4bfe8be27,1.6664212e-13
