reco_id_curr,target
ef2e65ebc85f99b1b2ef0c228dc67054,0.13356357454280163
9bd339cecf717bf387d0f442b0405943,0.24884434825886706
c0cbb8633846a9ef574870868c521606,0.5094428466134016
96ed0125bc0d46172ab477587feaa82c,0.1507261865641073
b26312fc38117d24dfb34dd07521a79a,0.20575096744278532
0dde4f06489f98551cebeed507aea149,0.4572654972250174
3a8ac8822207484e6ba02356d89c9172,0.22634484434287588
05be809badb3860017c64c5fded3acc6,0.21196637987627348
eeee48eeb3cdcb8a048d3e846bcdb361,0.12875271049416012
12035786f24b7013b1406e381ff8365e,0.13715884324667732
5937dd6e1ef0a692f1d89bb65f63eb68,0.2951179640936431
400d576900a28642626057a433e49864,0.42541743249930114
79fe404074b4e05e622d7b5ceceafd2e,0.36805364281655295
5c948596cbf9a5b85faf21ddcb64b1b2,0.18346807996233186
d26fcc3e918ce0cb75aa5169624905b9,0.4812943062890362
409fcc301d3d1b86028b5ccd94a65844,0.3032205677965096
4b8068e769fd0d8cb246e1d0dc1c3dc9,0.128650525696259
a0086ce1bcc773c2c5b3162a75c13385,0.30368299517024955
fe730a4c542b0f15f98433392f3b11b1,0.2373009381017848
951cc306b3e90a203fa40bfee8f21345,0.42326755550823963
447f4ac85613d3aa74cc959cda6b1e10,0.1069522529114546
6a9dbd53f8da96e923856fc0ff210363,0.2987185920226345
d6308c55430f4ae7732407e1ea0b530a,0.5533235852933003
a5a66a73e3b1bbd90bf94760fe31ecda,0.2728186908972826
4c649447db2fd7f8aea8bb4633f056e7,0.36966958000104694
e9b87f858f90de07141712cdbd549eff,0.436999737160385
dca78b7d29fea82f2eebd4605434cbbb,0.4163407051800566
d149b11950e5539f3e5c8ba0d9ea6fcf,0.2342031459509363
e21fa7d52d6547ef73b0f5dfd473bc8e,0.3498352400216068
80bcc98e6518754f58d9b13138996c78,0.392611139574347
dcdfa48a77fd3c4404df99fa246c851b,0.2885491835304133
1c0c72ca96e372fc015772baf16baebb,0.5286226714965447
ef9043f067e77448821392e08842c9a9,0.22343178722991736
b3ce5e7523a930aae5049bfb37b08251,0.18221998739041464
a57946db53cb831606cb5d7bd4719e6b,0.19325738181912702
c3481894ab3564ad97f17e024205fd68,0.07886384332886281
32e0a18fb35892a696a8c8f8fb791c77,0.20459602101373883
049b8c570e6cc662b4a3d7e3c86e236f,0.1483725840037024
659486a0486cadf55a9ab00ba57d4a49,0.15484063686974803
28c48bc6b1dbef56040c017196eb7db2,0.11800591757316384
d6b61b779d716b663ac4081ff80cdbd0,0.5212502128856071
4467465d96ce3ef592d53888b9f29970,0.7640315898191569
094485a038a5c33161589ad6c7bbc09a,0.3600130714590298
87a65c7f6cd468077a130ac980618ace,0.12235588434498479
d684b9d353e2635833ded72f35358d59,0.7294312183962952
114c7b793d3e612078339cce82dd13a9,0.11382588330201299
a613d20807ab1699d07446e7925e1d1e,0.5467949569472569
f38a9c5eb2ff2d163aaa67977367c319,0.17874858507392255
c7c6e10051d718f281e353bf6521058d,0.6851748705999251
98ad7a07b2d2aadf89c1dfc3a9d2e82f,0.11504520805282668
f4b43050d79b53e386a05eece036e66d,0.1519785164400108
620e6cd3348baeab72c56c0629cdbe67,0.8706819383657408
690c019cbb42195258b771cfceba298e,0.5122659923821162
fc5529727ea5ba50dd6b8e3a8a612f65,0.48496118406786526
352cc6d853ec8c8c49413e8a41c43332,0.17036604168683017
31b0c499430f1f6826df8bc64acc8e26,0.2955693605339271
2f7343fee67fdc03647b96d9bce33a1a,0.31408882488471673
8e30429e45ca0c6376613084d7dbaffd,0.5398275025245041
bf7927db9468ce785750628af6e17e1f,0.20081695803758912
24191ae0e9ffed25b5c45dced9bebf68,0.8138142464784516
010978c0f5f7acd0d3de5259b42d7efd,0.5673968048230453
c846ed9207ac99f11fb1e70a54b60c47,0.08074322326316499
05ccec356c25bddbacceeeeca6085201,0.2823177515919453
c12b005fc781067fa48d7ba1ee3db39e,0.4755416928879759
e305c96656327076dc69dfde0746e45b,0.49499784221865595
deadc369fd97aa41acd7cad6971839e8,0.24739213999933096
8a76956ff2689230eaecf5507c8d4ac0,0.11558361009071848
5fbb217ec4488f5badfd9522537890f2,0.20711762554392973
94ab5feb144cb16a58f1feb1fa6d930f,0.10505682371272036
f7dee7091686c1ee8da6a2c40bf60f39,0.08935252043089882
1c821f44bc215cbf9eaae4dbe88ac998,0.7092588806266091
241ecd05d7332c5e684023de7591b5e9,0.47838730757641557
1cb66602e4065387b643f6ab90001b47,0.4866804263491654
35f95e27ab76f62e68e4224c85dfff15,0.3148741956151235
a2133d7d2b6304e6c31eb5b1b8f84c06,0.08365953258991884
fd471edeb71000825a5ca7a313c44b35,0.8360444694622189
6cf2e0c33b40fb629e5d125db7d54263,0.5000726448301009
36a927496bc0181fec94207ed1a24206,0.22792586288608596
ce6ea5b5dc35124ab6b011ddf8481294,0.3947850279383833
157a060eb21899e4c5ec415f3749dc66,0.38468204558700936
fbe82c4fa52eccab470f74fbd581fda7,0.47569915319810924
7963226580f4b70bff3bd057559027bc,0.22353424540079733
f508d4fdccc9eae07fee84394e42c438,0.19393408230267986
0dbd9edd3eca83e3785e13c50e4cb4e2,0.148578196138659
94e8d42b60bd99cbe04720c8a4c1a8a5,0.3681329909526958
0bb7e7ccaa509253427b92d6b2e01e43,0.22368825169498335
2367722b223808061d02588b4929c303,0.5499853235339625
43be2885a580f00294b85f3160d4a7b9,0.49081669751921125
ad9a7590335d28676953efa933a4938c,0.44089140765244933
bc31a84fedbf8198e908f355ab9c0ee0,0.6132422618931024
06e087dde5ec3aefb85823e7b3e7a52c,0.5978194120134845
0cb7dc6e02adccc98ea54c7e8b2aae70,0.12888909604671217
a352eba0e3afc1a26fdea9050362c0de,0.6255908901337665
796e24aff967836463a37e0901c53e9e,0.2630877236415448
7b7802520e17c16ba705dc4a248520f8,0.6306186481884657
656053e043d18d97120aebbcd76caa3a,0.5192318894201138
cfc2961a26784fcc6702c7a22243d21b,0.08897373939596202
1200cc678dce697633576f9941994baa,0.14496321687305425
71525a91a2b9b64f0105b7b7f531bd36,0.6254102406841741
a9de4f0f8609682d611023419b097ed2,0.223836669654743
4db2aff91888b64ffde8ed54714d2d73,0.10499795288664987
e442e75a1555d2ac5e4e649cb44e1be6,0.29167388652547294
41c754b97cc34597b784d518d619e2f0,0.12696456350663465
3f3e4ae5f54f69f6e812de801b587b79,0.15431626232772283
041480730fefc966ff97b991bdb7da6c,0.5560007130247926
